factor,symbol,quantile,horizon,n,mean,median,win_rate,max_adverse_excursion,max_favorable_excursion,tail_loss_p05,evidence_type
roll_yield_research,LC,4,10,151,-0.009303043285641428,-0.01601164483260553,0.40397350993377484,-0.054152839139697505,0.04671743173667525,-0.17506974298396472,local_evidence
roll_yield_research,LC,4,20,145,0.013093694739131322,-0.018927444794952675,0.45517241379310347,-0.0806583449527393,0.09574845164328885,-0.22570769230769228,local_evidence
roll_yield_research,LC,4,40,139,0.07945835249186606,0.02785838653511319,0.5467625899280576,-0.09649358229247061,0.21031079336904968,-0.23932666414523449,local_evidence
roll_yield_research,LC,5,1,43,-0.0019628080456186373,0.0011651131824235161,0.5116279069767442,-0.0019628080456186373,-0.0019628080456186373,-0.04638243636488078,local_evidence
roll_yield_research,LC,5,5,42,0.010540152572974148,-0.007863675689037175,0.47619047619047616,-0.03465838539971323,0.042404445255918286,-0.08985266628091627,local_evidence
roll_yield_research,LC,5,10,42,0.00624410372822081,-0.03514318720993653,0.38095238095238093,-0.05683321345393608,0.07846060492275585,-0.09682018932760757,local_evidence
roll_yield_research,LC,5,20,42,-0.06033062616911017,-0.12087061388058895,0.30952380952380953,-0.1309586452008915,0.09885057102176177,-0.32669975244177696,local_evidence
roll_yield_research,LC,5,40,42,-0.1917899759394876,-0.291266404199475,0.2619047619047619,-0.27552986343036695,0.12311510527168008,-0.4197584948575199,local_evidence
roll_yield_research,PS,1,1,134,-0.000787914429115186,-0.0027843665560640107,0.44029850746268656,-0.000787914429115186,-0.000787914429115186,-0.04427462692423627,local_evidence
roll_yield_research,PS,1,5,134,-0.009874469425820627,-0.012364710156989034,0.4253731343283582,-0.03578329705103041,0.02779060171708138,-0.10501917829811004,local_evidence
roll_yield_research,PS,1,10,134,-0.016623508785790005,-0.020509446434196443,0.3656716417910448,-0.05945210492852801,0.047207025545303205,-0.1492984870834082,local_evidence
roll_yield_research,PS,1,20,133,-0.03648100966177146,-0.03407772621809746,0.38345864661654133,-0.09315250924743597,0.07175497951775665,-0.21871419587096827,local_evidence
roll_yield_research,PS,1,40,132,-0.07500897540093823,-0.0782680879797204,0.2878787878787879,-0.14242859123754883,0.09051156054338935,-0.2908741954591996,local_evidence
roll_yield_research,PS,2,1,68,-0.002304676253820369,0.0006250528727161919,0.5147058823529411,-0.002304676253820369,-0.002304676253820369,-0.03498850699534849,local_evidence
roll_yield_research,PS,2,5,66,-0.006907076919710476,-0.0104879466245823,0.3787878787878788,-0.029891774413445437,0.022475381108716753,-0.06725604934471321,local_evidence
roll_yield_research,PS,2,10,64,-0.010330401669423148,-0.01941882127395611,0.375,-0.04956583483616431,0.03778268547689599,-0.09540147850290666,local_evidence
roll_yield_research,PS,2,20,58,-0.008487473055939186,-0.03097594721157937,0.3793103448275862,-0.08016093619866708,0.06682149204723502,-0.1581738466368444,local_evidence
roll_yield_research,PS,2,40,46,-0.023453739135807086,-0.004656319543639598,0.5,-0.11858620696870265,0.075981238930349,-0.2678380087274651,local_evidence
roll_yield_research,PS,3,1,45,0.006390364532553079,0.001365986925553786,0.5111111111111111,0.006390364532553079,0.006390364532553079,-0.03582698070098058,local_evidence
roll_yield_research,PS,3,5,45,0.03723327888529118,0.019165177846353743,0.6888888888888889,-0.011298490162558994,0.05806597851281698,-0.06660039505165928,local_evidence
roll_yield_research,PS,3,10,43,0.059397046251470804,0.020294662893940885,0.5813953488372093,-0.022976336935830385,0.1028302268047999,-0.08595564770242108,local_evidence
roll_yield_research,PS,3,20,41,0.08506124633180441,0.03715230499902744,0.6341463414634146,-0.04685448215016794,0.1692436587252896,-0.17509363295880154,local_evidence
roll_yield_research,PS,3,40,37,0.08322579099629149,0.0385403453995512,0.5675675675675675,-0.07723415514698587,0.20499550508973136,-0.27039402911408555,local_evidence
roll_yield_research,PS,4,1,45,0.0006207740915436386,0.0017113519680547196,0.5555555555555556,0.0006207740915436386,0.0006207740915436386,-0.03656746945996603,local_evidence
roll_yield_research,PS,4,5,43,0.006999600338474698,0.0039886039886039,0.5348837209302325,-0.019356758227424394,0.024796254686236436,-0.05534386698382983,local_evidence
roll_yield_research,PS,4,10,42,0.020865039393549327,0.008913909912065976,0.5476190476190477,-0.028315125239683905,0.047999914584112534,-0.1022809150011044,local_evidence
roll_yield_research,PS,4,20,41,0.035687212821477354,-0.0009125128322117204,0.4878048780487805,-0.05096058618605937,0.08624604083129589,-0.16224223749703726,local_evidence
roll_yield_research,PS,4,40,38,-0.00023840245304575017,-0.09852586856180862,0.3157894736842105,-0.12172942506029845,0.139941475008259,-0.2205187807220014,local_evidence
roll_yield_research,PS,5,1,99,-0.0021016538446570806,-0.0023909825799840467,0.42424242424242425,-0.0021016538446570806,-0.0021016538446570806,-0.025077462609592604,local_evidence
roll_yield_research,PS,5,5,99,-0.010651363208041055,-0.008820160366552088,0.35353535353535354,-0.024012949021776777,0.0105075846004667,-0.07530452123087503,local_evidence
roll_yield_research,PS,5,10,99,-0.02209740277563735,-0.012040058512433838,0.3333333333333333,-0.045711727527035347,0.017861999893919567,-0.10426528361443088,local_evidence
roll_yield_research,PS,5,20,99,-0.023069171259339334,-0.03095632946379212,0.29292929292929293,-0.07608891558789244,0.04222916506252209,-0.14800861745635233,local_evidence
roll_yield_research,PS,5,40,99,0.01155769979332722,-0.07517787622499661,0.31313131313131315,-0.12806258718623778,0.1331719753881886,-0.18833252866055114,local_evidence
roll_yield_research,RB,1,1,588,-0.0003176207557029537,-0.00028948128339467694,0.47619047619047616,-0.0003176207557029537,-0.0003176207557029537,-0.01769278893392287,local_evidence
roll_yield_research,RB,1,5,586,-0.0011312215118893748,-0.00026532415016383704,0.4880546075085324,-0.012590462214860345,0.010861035807974628,-0.03687209668140082,local_evidence
roll_yield_research,RB,1,10,586,-0.003558525356072694,-0.005530173299491181,0.41467576791808874,-0.02137375200170197,0.018021686363478298,-0.04783472081274112,local_evidence
roll_yield_research,RB,1,20,586,-0.0071174442928594525,-0.013216747125653017,0.378839590443686,-0.033793610652292305,0.0275893952635717,-0.07224752410867999,local_evidence
roll_yield_research,RB,1,40,586,-0.014031997682480833,-0.015456795637255827,0.3890784982935154,-0.05267788852307676,0.03825641414277036,-0.09342481360810731,local_evidence
roll_yield_research,RB,2,1,568,0.0006141600089483905,0.0,0.4859154929577465,0.0006141600089483905,0.0006141600089483905,-0.015435145660151299,local_evidence
roll_yield_research,RB,2,5,566,0.0019151726291171318,0.002816238391478376,0.5547703180212014,-0.009490827815402482,0.011798065231525249,-0.034923177056393834,local_evidence
roll_yield_research,RB,2,10,561,0.0037374775963689684,0.0023550191345305116,0.5258467023172906,-0.0169914699653253,0.02081014024103565,-0.051275574640060606,local_evidence
roll_yield_research,RB,2,20,551,0.0014302892454212974,-0.00595770032767351,0.4355716878402904,-0.02942702208697801,0.032130482130206715,-0.07832073707779919,local_evidence
roll_yield_research,RB,2,40,532,-0.0013611151365672566,-0.005346657297014001,0.4116541353383459,-0.049127545441554066,0.05132203971610203,-0.11821266524777282,local_evidence
roll_yield_research,RB,3,1,206,-0.0002601246950512239,0.0008317882131395615,0.5728155339805825,-0.0002601246950512239,-0.0002601246950512239,-0.027446988374994097,local_evidence
roll_yield_research,RB,3,5,206,0.0010290877143576845,0.0019988708720530823,0.5533980582524272,-0.013131279538574516,0.013215444398135958,-0.03968942069350706,local_evidence
roll_yield_research,RB,3,10,206,0.0059375316886003835,0.008603576165316151,0.5922330097087378,-0.02048931461612309,0.023740831165963584,-0.05155217408319518,local_evidence
roll_yield_research,RB,3,20,206,0.015600387114119754,0.026104002403792625,0.7135922330097088,-0.02856118901154491,0.042183033684796596,-0.07464422058590273,local_evidence
roll_yield_research,RB,3,40,205,0.021224887113157186,0.02438468550592532,0.5902439024390244,-0.04210341449751131,0.06618996680114891,-0.13437548703785765,local_evidence
roll_yield_research,RB,4,1,114,0.0002940584250596518,0.0006818794160999841,0.5087719298245614,0.0002940584250596518,0.0002940584250596518,-0.024079598857261953,local_evidence
roll_yield_research,RB,4,5,114,-0.0009394678395531004,-0.002474532110098626,0.4824561403508772,-0.015434981672236347,0.014845944230529862,-0.04456565441640748,local_evidence
roll_yield_research,RB,4,10,114,-0.004388294738224218,5.6486078107709226e-06,0.5,-0.02898742494732824,0.023973527839319803,-0.10587850561816499,local_evidence
roll_yield_research,RB,4,20,114,0.0015446132169424432,0.01442945384892469,0.6403508771929824,-0.042188897292220875,0.03776784796961722,-0.16361722553842956,local_evidence
roll_yield_research,RB,4,40,114,0.027507226778053454,0.04495619528921524,0.7456140350877193,-0.04640246625955402,0.06663479943409317,-0.14438054317784946,local_evidence
roll_yield_research,RB,5,1,123,-3.110960829802377e-05,0.0011444266422522276,0.5365853658536586,-3.110960829802377e-05,-3.110960829802377e-05,-0.033928703521231396,local_evidence
roll_yield_research,RB,5,5,123,0.0007802970904304755,0.008122743682310363,0.5853658536585366,-0.01698654660219704,0.01728776879746358,-0.0802862658654474,local_evidence
