trade_date,symbol,open,high,low,close,settlement,volume,turnover,open_interest,open_interest_change,source,source_tier,is_simulated,lineage_status,main_contract,contract,roll_flag,previous_contract,next_contract,adjustment_method,adjustment_value,adjusted_close,true_contract_return,analysis_return,cleaning_flags,research_eligible,near_contract,near_price,far_contract,far_price,spread,roll_yield_user,roll_yield_research,return,atr14,rv5,rv10,rv20,rv60,skew20,kurtosis20,skew60,kurtosis60,skew120,kurtosis120,skew250,kurtosis250,var95,cvar95,var99,cvar99,var99_sample_status,drawdown,max_drawdown_250,drawdown_duration,amihud,amihud_status,vol_cone_p10_20,vol_cone_p50_20,vol_cone_p90_20,vol_cone_p10_60,vol_cone_p50_60,vol_cone_p90_60,vol_cone_p10_120,vol_cone_p50_120,vol_cone_p90_120,vol_cone_p10_250,vol_cone_p50_250,vol_cone_p90_250,oi_level,oi_change,oi_change_pct,oi_percentile_250,price_oi_quadrant,volume_oi,top20_long,top20_short,top20_net,top20_net_ratio,basis,basis_momentum_20,basis_status,crowding_percentile,positioning_status,ma5,ma_slope_5,momentum5,ma10,ma_slope_10,momentum10,ma20,ma_slope_20,momentum20,ma60,ma_slope_60,momentum60,momentum_acceleration,price_pct_20,price_pct_60,price_pct_120,price_pct_250,hurst_rs_120,hurst_algorithm,fractal_katz_120,fractal_algorithm,rv_term_structure,group,relative_strength,breadth,black_breadth,new_energy_breadth,market_state,previous_state,state_change,future_return_1d,mae_1d,mfe_1d,future_return_5d,mae_5d,mfe_5d,future_return_10d,mae_10d,mfe_10d,future_return_20d,mae_20d,mfe_20d,future_return_40d,mae_40d,mfe_40d,future_max_20,future_min_20,event_type,event_id,cohort,threshold
2024-09-18,RB,3185.0,3231.0,3123.0,3150.0,3170.0,2600922,,1871684,68895.0,SINA_PUBLIC_API,4,False,complete,RB2501,RB2501,False,RB2501,,forward_additive,499.0,3649.0,-0.01253918495297801,-0.010843046896177877,none,True,RB2410,3080.0,RB2501,3150.0,-70.0,0.022727272727272728,-0.022727272727272728,-0.010843046896177877,75.92857142857143,0.17134751139113383,0.19045431159208337,0.20169602782288842,0.17090825938350973,0.6670301549019243,0.29041871262830987,0.43636592857698797,0.06364128573254561,0.4378165515844914,0.43913724745465493,0.09207416689771297,0.3280824248607997,-0.015362680778078513,-0.01858652648210148,-0.0242101665292055,-0.026741620017302136,ok,-0.4308220246451412,-0.4462642333489315,816,,missing_turnover,0.19309012659993258,0.21371877085521088,0.22050759201447395,0.11911550890619316,0.12559557658943346,0.16254326815629194,0.12069214292823349,0.1416125381048501,0.15741923913782116,0.12078213765856494,0.12728718152925383,0.14916410864626412,1871684,68895.0,0.03821578676151227,0.64,PRICE_DOWN_OI_UP,1.389615982185027,,,,,,,missing_spot_benchmark,,missing_holdings,3647.4,0.0030281102143055794,0.020128599384959367,3620.2,-0.0037672439493725784,-0.02171581769436992,3694.65,-0.000399778501100756,-0.015911542610571705,3869.383333333333,-0.002086015088870896,-0.10651322233104799,0.024106485037602293,0.4,0.15,0.075,0.036,1.0117870996412301,R/S,1.000009775784932,Katz,1.0025701040383217,black,0.42857142857142855,0.0,0.0,,NEW_SHORT_TREND,TRANSITION,TRANSITION -> NEW_SHORT_TREND,0.015346670320635747,0.015346670320635747,0.015346670320635747,0.020827624006577228,-0.0172650041107153,0.020827624006577228,0.08659906823787344,-0.0172650041107153,0.10989312140312424,0.04549191559331334,-0.0172650041107153,0.10989312140312424,0.046314058646204526,-0.0172650041107153,0.10989312140312424,0.10989312140312424,-0.0172650041107153,BOTTOM,RB_2024-09-18_BOTTOM,BOTTOM10,0.1
2024-09-20,RB,3210.0,3237.0,3141.0,3165.0,3194.0,3311177,,1981675,4451.0,SINA_PUBLIC_API,4,False,complete,RB2501,RB2501,False,RB2501,,forward_additive,499.0,3664.0,-0.012788521522145935,-0.011066126855600489,none,True,RB2410,3098.0,RB2501,3165.0,-67.0,0.021626856036152355,-0.021626856036152355,-0.011066126855600489,83.0,0.2006227404334052,0.17307158670890782,0.20216261530887425,0.17447160421022154,0.8117454182487577,0.4324292490338104,0.4710176706368102,-0.07075602085066984,0.4621835113670275,0.349868064748915,0.0974160497388158,0.2626403557926122,-0.015362680778078513,-0.01858652648210148,-0.02247476461962083,-0.025819654338013052,ok,-0.42848229605365773,-0.4462642333489315,818,,missing_turnover,0.20092568646354445,0.21371877085521088,0.22050759201447395,0.11911550890619316,0.12559557658943346,0.16397883761873627,0.12069214292823349,0.14204663501516723,0.15861271806846855,0.12078213765856494,0.12728718152925383,0.15107120687613995,1981675,4451.0,0.002251135936039539,0.792,PRICE_DOWN_OI_UP,1.670898103876771,,,,,,,missing_spot_benchmark,,missing_holdings,3678.2,0.005210890426244142,0.007700770077007757,3631.5,-0.0009864364981504226,0.015521064301552201,3687.55,-0.00034921494315105496,-0.032479535252178504,3855.55,-0.0018467679419587046,-0.10959902794653709,0.015820653890052383,0.45,0.18333333333333332,0.09166666666666666,0.044,1.0178877719726822,R/S,1.000009740234153,Katz,1.1498876355356602,black,0.7142857142857143,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,-0.021288209606986852,-0.021288209606986852,-0.021288209606986852,0.048034934497816595,-0.021288209606986852,0.048034934497816595,0.08269650655021832,-0.021288209606986852,0.10534934497816595,0.057587336244541376,-0.021288209606986852,0.10534934497816595,0.03056768558951961,-0.021288209606986852,0.10534934497816595,0.10534934497816595,-0.021288209606986852,BOTTOM,RB_2024-09-20_BOTTOM,BOTTOM10,0.1
2024-09-23,RB,3163.0,3167.0,3084.0,3087.0,3117.0,3220101,,2029260,47585.0,SINA_PUBLIC_API,4,False,complete,RB2501,RB2501,False,RB2501,,forward_additive,499.0,3586.0,-0.024644549763033208,-0.021288209606986852,none,True,RB2410,3030.0,RB2501,3087.0,-57.0,0.01881188118811881,-0.01881188118811881,-0.021288209606986852,84.07142857142857,0.2231201476733687,0.20467376836622408,0.20785869321419828,0.17869386327482215,0.6931380879962324,0.34078928326320906,0.4164925397736927,-0.15191034861624678,0.40505737238333867,0.30252731298271435,0.07952538730810652,0.2797186332531508,-0.015362680778078513,-0.018873338158654586,-0.02247476461962083,-0.025819654338013052,ok,-0.44064888472937136,-0.4462642333489315,819,,missing_turnover,0.20211595656027567,0.21371877085521088,0.22050759201447395,0.11911550890619316,0.12559557658943346,0.168033281526357,0.12069214292823349,0.14229750806499236,0.16179520066161343,0.12078213765856494,0.12728718152925383,0.15192791588158877,2029260,47585.0,0.02401251466562382,0.804,PRICE_DOWN_OI_UP,1.5868351024511398,,,,,,,missing_spot_benchmark,,missing_holdings,3658.6,0.00296238766226562,-0.026601520086862118,3631.9,-0.0002694676638803406,0.001116694584031297,3680.55,-0.0007632658032560524,-0.037573805689747664,3847.2,-0.001881351277121679,-0.12258380229997556,-0.017208068664425202,0.25,0.08333333333333333,0.041666666666666664,0.02,1.0031195837075715,R/S,1.0000101091307658,Katz,1.2486167324628332,black,0.42857142857142855,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,0.036252091466815406,0.036252091466815406,0.036252091466815406,0.12939208031232563,0.036252091466815406,0.12939208031232563,0.11572783045175683,0.036252091466815406,0.12939208031232563,0.10150585610708318,0.036252091466815406,0.12939208031232563,0.05856107083100959,0.036252091466815406,0.12939208031232563,0.12939208031232563,0.036252091466815406,BOTTOM,RB_2024-09-23_BOTTOM,BOTTOM10,0.1
2023-06-12,SI,12695.0,12720.0,12540.0,12545.0,12625.0,49428,,80767,2061.0,SINA_PUBLIC_API,4,False,complete,SI2308,SI2308,False,SI2308,,forward_additive,0.0,12545.0,-0.014532600157109221,-0.014532600157109221,none,True,SI2308,12545.0,SI2309,12580.0,-35.0,0.0027899561578318055,-0.0027899561578318055,-0.014532600157109221,308.92857142857144,0.1696601739641086,0.200023596989239,0.2536396849229112,0.216836166239502,0.009066908660133668,-0.6839884765420738,-0.503280480502965,0.785415952141197,-1.1187113452901234,4.566082438861936,,,-0.0274076426228239,-0.039964174447990754,,,insufficient_sample,-0.3251748251748252,-0.3251748251748252,92,,missing_turnover,0.19279914356559355,0.24209101520252246,0.2667197642065038,0.16275747084647668,0.1808409244251351,0.22763647133689796,0.1661758295845821,0.20379636637673587,0.2533550421612633,0.1661758295845821,0.20379636637673587,0.2533550421612633,80767,2061.0,0.026186059512616655,0.7699115044247787,PRICE_DOWN_OI_UP,0.6119826166627459,,,,,,,missing_spot_benchmark,,missing_holdings,12747.0,-0.0036203974734247526,-0.03648233486943164,12864.5,-0.0013588110403397024,-0.026009316770186364,13046.0,-0.006356569011262225,-0.10933617323393685,14584.75,-0.004763312454333013,-0.2579118603963324,-0.00914829156094743,0.05,0.016666666666666666,0.008849557522123894,,1.0489460071170702,R/S,1.0000204610141907,Katz,0.7824348534953984,new_energy,0.16666666666666666,,,,NEW_SHORT_TREND,LONG_LIQUIDATION,LONG_LIQUIDATION -> NEW_SHORT_TREND,-0.0007971303308090816,-0.0007971303308090816,-0.0007971303308090816,0.05540055799123156,-0.013949780789158983,0.05540055799123156,0.04742925468314074,-0.013949780789158983,0.09685133519330402,0.10920685532084495,-0.013949780789158983,0.10920685532084495,0.0757273814268633,-0.013949780789158983,0.10920685532084495,0.10920685532084495,-0.013949780789158983,BOTTOM,SI_2023-06-12_BOTTOM,BOTTOM10,0.1
2023-06-13,SI,12510.0,12665.0,12380.0,12535.0,12515.0,79222,,84435,3668.0,SINA_PUBLIC_API,4,False,complete,SI2308,SI2308,False,SI2308,,forward_additive,0.0,12535.0,-0.0007971303308090816,-0.0007971303308090816,none,True,SI2308,12535.0,SI2309,12575.0,-40.0,0.0031910650179497405,-0.0031910650179497405,-0.0007971303308090816,310.35714285714283,0.1727973188330393,0.19977777711134162,0.25398960104027507,0.21675017024559268,-0.007372470062959459,-0.6992262876707417,-0.5365644510556705,0.8158524793380866,-1.127893035883415,4.635038304753457,,,-0.027380785937207473,-0.039964174447990754,,,insufficient_sample,-0.3257127487896718,-0.3257127487896718,93,,missing_turnover,0.1949088899673675,0.2431078117327416,0.2667197642065038,0.16275747084647668,0.1808409244251351,0.22763647133689796,0.1665591944896952,0.20386348829028134,0.2530344922580095,0.1665591944896952,0.20386348829028134,0.2530344922580095,84435,3668.0,0.04541458764099193,0.8421052631578947,PRICE_DOWN_OI_UP,0.9382602001539646,,,,,,,missing_spot_benchmark,,missing_holdings,12656.0,-0.005352199323285145,-0.03502694380292537,12830.0,-0.0016465040776098671,-0.0267857142857143,12970.25,-0.0059616643291257486,-0.10782918149466192,14514.666666666666,-0.004790137293359508,-0.25119474313022705,-0.00806964842925989,0.05,0.016666666666666666,0.008771929824561403,,1.0489460071170702,R/S,1.0000202479848543,Katz,0.7972188378779504,new_energy,0.16666666666666666,,,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,0.0003988831272436766,0.0003988831272436766,0.0003988831272436766,0.09772636617471075,-0.01316314319904266,0.09772636617471075,0.06701236537694455,-0.01316314319904266,0.09772636617471075,0.08615875548464302,-0.01316314319904266,0.11009174311926606,0.07897885919425618,-0.01316314319904266,0.11009174311926606,0.11009174311926606,-0.01316314319904266,BOTTOM,SI_2023-06-13_BOTTOM,BOTTOM10,0.1
2023-06-14,SI,12560.0,12700.0,12420.0,12540.0,12565.0,89495,,84603,168.0,SINA_PUBLIC_API,4,False,complete,SI2308,SI2308,False,SI2308,,forward_additive,0.0,12540.0,0.0003988831272436766,0.0003988831272436766,none,True,SI2308,12540.0,SI2309,12555.0,-15.0,0.0011961722488038277,-0.0011961722488038277,0.0003988831272436766,294.2857142857143,0.11454696565667846,0.19981129911036138,0.25301074204430773,0.1994183003359925,-0.14279717240905454,-0.6429880180002591,-0.26907325891641426,0.30918153984184193,-1.1386529408453623,4.702331294405636,,,-0.027353929251591046,-0.039964174447990754,,,insufficient_sample,-0.3254437869822485,-0.3257127487896718,94,,missing_turnover,0.19798718425781262,0.24774208997153488,0.2667197642065038,0.16275747084647668,0.1808409244251351,0.21789716142204388,0.1669425593948083,0.20379636637673587,0.25271394235475575,0.1669425593948083,0.20379636637673587,0.25271394235475575,84603,168.0,0.001989696216024184,0.8608695652173913,PRICE_UP_OI_UP,1.0578230086403555,,,,,,,missing_spot_benchmark,,missing_holdings,12623.0,-0.005530734863657382,-0.012987012987012991,12802.5,-0.001480849744146373,-0.02145922746781115,12904.25,-0.005596670621245514,-0.09523809523809523,14457.416666666666,-0.00460309951795288,-0.21502347417840373,0.010822510822510817,0.1,0.03333333333333333,0.017391304347826087,,1.0489460071170702,R/S,1.0000200459628144,Katz,0.574405485673494,new_energy,0.16666666666666666,,,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,-0.013556618819776767,-0.013556618819776767,-0.013556618819776767,0.06698564593301426,-0.013556618819776767,0.09728867623604476,0.05861244019138745,-0.013556618819776767,0.09728867623604476,0.08692185007974484,-0.013556618819776767,0.10964912280701755,0.08014354066985652,-0.013556618819776767,0.10964912280701755,0.10964912280701755,-0.013556618819776767,BOTTOM,SI_2023-06-14_BOTTOM,BOTTOM10,0.1
2023-06-15,SI,12535.0,12630.0,12270.0,12370.0,12445.0,83846,,87835,3232.0,SINA_PUBLIC_API,4,False,complete,SI2308,SI2308,False,SI2308,,forward_additive,0.0,12370.0,-0.013556618819776767,-0.013556618819776767,none,True,SI2308,12370.0,SI2309,12395.0,-25.0,0.002021018593371059,-0.002021018593371059,-0.013556618819776767,285.7142857142857,0.11453775157198395,0.1890787853612604,0.25090113799983044,0.19849634962726784,-0.16722816602534724,-0.5568676047982979,-0.2069604495273867,0.325734957369093,-1.1187524348249962,4.662587391478673,,,-0.027327072565974615,-0.039964174447990754,,,insufficient_sample,-0.3345884884346423,-0.3345884884346423,95,,missing_turnover,0.21925581784331635,0.2511845141314535,0.2667197642065038,0.16275747084647668,0.1808409244251351,0.2167587698449836,0.16732592429992138,0.20370251899625416,0.25239339245150194,0.16732592429992138,0.20370251899625416,0.25239339245150194,87835,3232.0,0.03820195501341561,0.896551724137931,PRICE_DOWN_OI_UP,0.9545853019866796,,,,,,,missing_spot_benchmark,,missing_holdings,12544.0,-0.006120556414219469,-0.030943987465726575,12742.0,-0.0026179227015723063,-0.04662813102119456,12841.75,-0.005339548279520989,-0.09177679882525702,14394.916666666666,-0.0045242365775135076,-0.23263027295285355,-0.007999787759412319,0.05,0.016666666666666666,0.008620689655172414,,1.0489460071170702,R/S,1.0000199319669612,Katz,0.5770269921187995,new_energy,0.16666666666666666,,,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,0.010105092966855356,0.010105092966855356,0.010105092966855356,0.05618431689571546,0.010105092966855356,0.11236863379143092,0.08164915117219085,0.010105092966855356,0.11236863379143092,0.06911883589329015,0.010105092966855356,0.12489894907033139,0.09620048504446244,0.010105092966855356,0.12489894907033139,0.12489894907033139,0.010105092966855356,BOTTOM,SI_2023-06-15_BOTTOM,BOTTOM10,0.1
2023-06-16,SI,12435.0,12570.0,12395.0,12495.0,12490.0,66755,,90251,2416.0,SINA_PUBLIC_API,4,False,complete,SI2308,SI2308,False,SI2308,,forward_additive,0.0,12495.0,0.010105092966855356,0.010105092966855356,none,True,SI2308,12495.0,SI2309,12530.0,-35.0,0.0028011204481792717,-0.0028011204481792717,0.010105092966855356,266.42857142857144,0.16464847182424755,0.16155754724370622,0.24129988453168275,0.2006601506049428,-0.355721474763985,-0.2428202370001377,-0.22580905744285817,0.22392893821426393,-1.1269519509920325,4.6458991628536115,,,-0.02730021588035819,-0.039964174447990754,,,insufficient_sample,-0.3278644432490586,-0.3345884884346423,96,,missing_turnover,0.22220598242104375,0.2511845141314535,0.2667197642065038,0.16275747084647668,0.1808409244251351,0.21620265550919177,0.1677092892050345,0.20360867161577245,0.25207284254824813,0.1677092892050345,0.20360867161577245,0.25207284254824813,90251,2416.0,0.027506119428473808,0.9487179487179487,PRICE_UP_OI_UP,0.7396593943557412,,,,,,,missing_spot_benchmark,,missing_holdings,12497.0,-0.005372994860613623,-0.01846032992930091,12669.5,-0.003543184989920922,-0.054841149773071085,12804.0,-0.004861693210393958,-0.05698113207547173,14335.166666666666,-0.0043970913473838635,-0.22294776119402981,-0.004215046910432979,0.1,0.03333333333333333,0.017094017094017096,,1.0489460071170702,R/S,1.0000198871211838,Katz,0.820533979107817,new_energy,0.16666666666666666,,,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,0.05962384953981603,0.05962384953981603,0.05962384953981603,0.05002000800320139,0.0456182472989195,0.10124049619847941,0.059223689475790264,0.0456182472989195,0.10124049619847941,0.06362545018007193,0.0456182472989195,0.11364545818327332,0.08323329331732698,0.0456182472989195,0.11364545818327332,0.11364545818327332,0.0456182472989195,BOTTOM,SI_2023-06-16_BOTTOM,BOTTOM10,0.1
2024-05-14,SI,12000.0,12070.0,11645.0,11740.0,11850.0,142328,,68180,-9131.0,SINA_PUBLIC_API,4,False,complete,SI2406,SI2406,False,SI2406,,forward_additive,-1450.0,10290.0,-0.020850708924103456,-0.02371916508538896,none,True,SI2405,11850.0,SI2406,11740.0,110.0,-0.009282700421940928,0.009282700421940928,-0.02371916508538896,246.42857142857142,0.2672089034864675,0.21320172178017915,0.207016930778489,0.17430095254174574,-0.11626314844639858,-0.5110141228116972,-0.35386240869413227,0.8875530021666421,-0.41186831864416057,1.9881038924275027,0.1361702378093982,2.593604207413313,-0.023304079028838385,-0.030845486060828136,,,insufficient_sample,-0.44647660032275416,-0.45831091984938144,313,,missing_turnover,0.1604353293097999,0.17934883376237615,0.1917603698631078,0.14791552899619384,0.15966014194727846,0.17276222399753674,0.15036253635659383,0.17109785816338136,0.18784288909306548,0.15699120467694117,0.18792006788744353,0.27579329200335384,68180,-9131.0,-0.11810738446016733,0.376,PRICE_DOWN_OI_DOWN,2.0875330008800232,,,,,,,missing_spot_benchmark,,missing_holdings,10465.0,-0.00022907320797938002,-0.02046644455021418,10471.0,0.0021526135431246818,-0.00048567265662946557,10419.0,-0.001197319149951115,-0.03696771174543756,11129.25,-0.002156925196471304,-0.13819095477386933,-0.01122451661385479,0.3,0.1,0.05,0.024,1.072023449404095,R/S,1.0000121062088332,Katz,1.5330318026946521,new_energy,0.2857142857142857,,,,TRANSITION,TRANSITION,UNCHANGED,-0.004859086491739606,-0.004859086491739606,-0.004859086491739606,0.04470359572400384,-0.008260447035957186,0.04470359572400384,0.06365403304178807,-0.008260447035957186,0.09378036929057343,0.017978620019436287,-0.008260447035957186,0.10301263362487845,-0.0860058309037901,-0.0860058309037901,0.10301263362487845,0.10301263362487845,-0.008260447035957186,BOTTOM,SI_2024-05-14_BOTTOM,BOTTOM10,0.1
2024-05-15,SI,11700.0,11840.0,11675.0,11690.0,11745.0,67665,,62150,-6030.0,SINA_PUBLIC_API,4,False,complete,SI2406,SI2406,False,SI2406,,forward_additive,-1450.0,10240.0,-0.004258943781942026,-0.004859086491739606,none,True,SI2405,11635.0,SI2406,11690.0,-55.0,0.004727116458960034,-0.004727116458960034,-0.004859086491739606,237.5,0.2638775153912437,0.21422721716207171,0.2048623426638495,0.17435140741636285,0.010862776611568278,-0.40776911786590325,-0.3485810733029957,0.8804259515491902,-0.40944807533877314,1.9831525101769256,0.14145109016742974,2.5932172198420265,-0.023304079028838385,-0.030845486060828136,,,insufficient_sample,-0.44916621839698767,-0.45831091984938144,314,,missing_turnover,0.1604353293097999,0.1799147854683014,0.1939862315409916,0.14791552899619384,0.15966014194727846,0.1729986081280561,0.15036253635659383,0.17109785816338136,0.18784288909306548,0.15699120467694117,0.18792006788744353,0.27579329200335384,62150,-6030.0,-0.08844235846289239,0.232,PRICE_DOWN_OI_DOWN,1.0887369267900242,,,,,,,missing_spot_benchmark,,missing_holdings,10431.0,-0.0012385670731707376,-0.016330451488952957,10463.5,0.0013469957184779168,-0.007270964614638831,10393.25,-0.001485053958552185,-0.04788470478847051,11101.666666666666,-0.0021813214145179004,-0.13913408995376209,-0.0043592752918353295,0.15,0.05,0.025,0.012,1.0703019608896918,R/S,1.0000121058130336,Katz,1.5134808448152444,new_energy,0.2857142857142857,,,,LONG_LIQUIDATION,TRANSITION,TRANSITION -> LONG_LIQUIDATION,-0.00341796875,-0.00341796875,-0.00341796875,0.056640625,-0.00341796875,0.056640625,0.056640625,-0.00341796875,0.09912109375,0.02099609375,-0.00341796875,0.1083984375,-0.1015625,-0.1015625,0.1083984375,0.1083984375,-0.00341796875,BOTTOM,SI_2024-05-15_BOTTOM,BOTTOM10,0.1
2024-05-16,SI,11730.0,11740.0,11590.0,11655.0,11675.0,80275,,56752,-5398.0,SINA_PUBLIC_API,4,False,complete,SI2406,SI2406,False,SI2406,,forward_additive,-1450.0,10205.0,-0.0029940119760478723,-0.00341796875,none,True,SI2405,11620.0,SI2406,11655.0,-35.0,0.0030120481927710845,-0.0030120481927710845,-0.00341796875,238.21428571428572,0.17776883268838944,0.18278547726695005,0.2048603258784491,0.16946947462319956,0.03693743302742895,-0.40672037200266586,-0.38914734780251503,1.0895582780590716,-0.399079326862013,1.982053484938265,0.14458338843009622,2.5934441450840504,-0.023304079028838385,-0.030845486060828136,,,insufficient_sample,-0.45104895104895104,-0.45831091984938144,315,,missing_turnover,0.1604353293097999,0.17997774000873146,0.20486052755698914,0.14791552899619384,0.15966014194727846,0.1729986081280561,0.15036253635659383,0.17099032590226892,0.18784288909306548,0.15699120467694117,0.18792006788744353,0.27579329200335384,56752,-5398.0,-0.08685438455349959,0.144,PRICE_DOWN_OI_DOWN,1.4144875951508318,,,,,,,missing_spot_benchmark,,missing_holdings,10350.0,-0.0031383737517831634,-0.038171536286522145,10432.5,4.793863854266611e-05,-0.029481692819781302,10366.5,-0.001929782660616186,-0.049813780260707596,11070.083333333334,-0.0023802262702598,-0.15661157024793393,-0.025718091221345246,0.15,0.05,0.025,0.012,1.050257561398581,R/S,1.0000120647448842,Katz,1.048972583904227,new_energy,0.2857142857142857,,,,LONG_LIQUIDATION,LONG_LIQUIDATION,UNCHANGED,0.014698677119059367,0.014698677119059367,0.014698677119059367,0.04850563449289558,0.014698677119059367,0.06026457618814307,0.11219990200881913,0.014698677119059367,0.11219990200881913,0.02596766291033803,0.014698677119059367,0.11219990200881913,-0.11219990200881924,-0.11219990200881924,0.11219990200881913,0.11219990200881913,0.014698677119059367,BOTTOM,SI_2024-05-16_BOTTOM,BOTTOM10,0.1
2024-08-14,SI,9650.0,9820.0,9285.0,9340.0,9535.0,352421,,173369,5161.0,SINA_PUBLIC_API,4,False,complete,SI2411,SI2411,False,SI2411,,forward_additive,-1820.0,7520.0,-0.03611971104231171,-0.044472681067344366,none,True,SI2408,9205.0,SI2409,9255.0,-50.0,0.005431830526887561,-0.005431830526887561,-0.044472681067344366,270.7142857142857,0.322211092121026,0.2796240887183745,0.3163692754584575,0.31151180260211603,0.2106747447716793,0.235514339376682,0.36181911930175764,1.568030101892902,0.08287417960723314,2.172744785698371,-0.16856940363699885,2.4912460950418165,-0.023401189332528764,-0.034800962997289284,,,insufficient_sample,-0.5954814416352878,-0.5954814416352878,378,,missing_turnover,0.21830617909498745,0.2811072026656666,0.2965605533143326,0.2360636343214263,0.2750961100502919,0.3023087835472718,0.15036253635659383,0.18175545562562673,0.2866815000647122,0.15699120467694117,0.19163265987874487,0.2823870226646184,173369,5161.0,0.030682250546941958,0.828,PRICE_DOWN_OI_UP,2.032779793388668,,,,,,,missing_spot_benchmark,,missing_holdings,7884.0,-0.017076566125290026,-0.11425206124852771,8252.0,-0.008471625855866315,-0.13909559244419,8452.0,-0.0063355673941685176,-0.1644444444444444,9578.5,-0.004312406895084076,-0.3004651162790698,-0.07314095013741662,0.05,0.016666666666666666,0.008333333333333333,0.004,1.0345022475984744,R/S,1.0000272877887857,Katz,1.0343463375369306,new_energy,0.14285714285714285,,,,NEW_SHORT_TREND,TRANSITION,TRANSITION -> NEW_SHORT_TREND,0.0146276595744681,0.0146276595744681,0.0146276595744681,0.06781914893617014,0.0146276595744681,0.06781914893617014,0.06316489361702127,0.0146276595744681,0.06781914893617014,0.06914893617021267,0.0146276595744681,0.10505319148936176,0.0166223404255319,0.0026595744680850686,0.10505319148936176,0.10505319148936176,0.0146276595744681,BOTTOM,SI_2024-08-14_BOTTOM,BOTTOM10,0.1
2024-09-20,SI,9730.0,9755.0,9350.0,9360.0,9545.0,363411,,240779,32360.0,SINA_PUBLIC_API,4,False,complete,SI2411,SI2411,False,SI2411,,forward_additive,-1820.0,7540.0,-0.03305785123966942,-0.040712468193384255,none,True,SI2410,9380.0,SI2411,9360.0,20.0,-0.0021321961620469083,0.0021321961620469083,-0.040712468193384255,316.7857142857143,0.2839526377954507,0.37198450700000113,0.4198651562124554,0.3347327383118145,-0.12387003634522466,0.20016439943837522,-0.036117902288429204,0.3116008765254772,0.020780207082374096,1.0817063007899648,-0.12462895495493138,2.198168612573591,-0.0264430169476273,-0.039260778224417675,,,insufficient_sample,-0.5944055944055944,-0.5954814416352878,403,,missing_turnover,0.35304198849213625,0.418970261603169,0.4390075087086201,0.2751062748888724,0.29763780608029533,0.3334568518996429,0.15570263192615502,0.2741500306163135,0.32513435814075525,0.15699120467694117,0.19163265987874487,0.302555774520502,240779,32360.0,0.15526415537930793,0.984,PRICE_DOWN_OI_UP,1.5093135198667658,,,,,,,missing_spot_benchmark,,missing_holdings,7795.0,-0.0014265698637116353,-0.062189054726368154,7823.0,-0.003244466800804835,-0.05037783375314864,7894.0,3.167463811726279e-05,-0.06102117061021173,8455.333333333334,-0.004129224057218428,-0.2278545826932924,-0.04693376207381522,0.05,0.03333333333333333,0.016666666666666666,0.008,1.0287333993521703,R/S,1.000039118575686,Katz,0.8482965820060885,new_energy,0.14285714285714285,,,,NEW_SHORT_TREND,TRANSITION,TRANSITION -> NEW_SHORT_TREND,0.010610079575596787,0.010610079575596787,0.010610079575596787,0.05039787798408479,0.010610079575596787,0.05039787798408479,0.03846153846153855,0.010610079575596787,0.07029177718832891,0.10543766578249336,0.010610079575596787,0.10543766578249336,-0.010610079575596787,-0.010610079575596787,0.10543766578249336,0.10543766578249336,0.010610079575596787,BOTTOM,SI_2024-09-20_BOTTOM,BOTTOM10,0.1
